7.273283835902770722e-01
3.131363648276426770e-01
2.527235190873369231e-01
2.123418693174917715e-01
1.891714903063271558e-01
1.662979473672420161e-01
1.673433632561761586e-01
1.511263122844757056e-01
1.459659010129371604e-01
1.364294406375808344e-01
