8.843452421152158127e-01
9.676842034173027685e-01
9.812926318633079514e-01
9.875059093671912924e-01
9.879448909299656245e-01
9.921996353076248942e-01
9.942594718714122815e-01
9.939893293712434019e-01
9.937191868710746334e-01
9.961167015600730368e-01
