9.249679205781050628e-01
9.882488012426555724e-01
9.935503478084690698e-01
9.963193084351996687e-01
9.975011818734382807e-01
9.990207334368880199e-01
9.981427703113393557e-01
9.991220368744513358e-01
9.985817518741136878e-01
9.989531978118458833e-01
