2.867850869404182101e-01
4.595002392586817336e-02
2.577327169818717859e-02
1.663423969296185315e-02
1.217436213126663752e-02
7.322875901778624387e-03
8.958606847838708129e-03
6.607500905538641126e-03
8.116509213225573532e-03
7.462487363849260036e-03
