7.094335198028038914e-01
2.987443733309527172e-01
2.378237208344825826e-01
2.076029404937444200e-01
1.766351029965449182e-01
1.663995965844293212e-01
1.471850012247976902e-01
1.423001521442920914e-01
1.348454609267102089e-01
1.266256984297600974e-01
