9.173026271358142303e-01
9.814614709259135150e-01
9.888566218680354680e-01
9.933815087458635062e-01
9.957790234348620206e-01
9.972648071857905805e-01
9.976700209360438443e-01
9.971972715607484439e-01
9.980076990612548604e-01
9.989869656243669516e-01
