2.930504461220037049e-01
5.483678959682030535e-02
3.766723130282109699e-02
2.421899718985838501e-02
1.855667895226763633e-02
1.720349511912893509e-02
1.227609794329174650e-02
1.463957994182787069e-02
1.070814825273773939e-02
8.385958018019223914e-03
4.793613746935180761e-03
4.262684152735255090e-03
4.167034092238387083e-03
4.043571454796887794e-03
3.927946807862854606e-03
