3.649882267092079413e-01
9.406811402825195068e-02
6.937957398727145897e-02
5.054468948505325826e-02
4.081599525392481942e-02
3.976723057630157654e-02
3.302127880638442564e-02
3.145123811487676724e-02
2.906195729343341236e-02
2.475851401820325370e-02
1.622326045246674092e-02
1.347184871408349700e-02
1.191554630978339073e-02
1.153754942902855338e-02
1.087264992964383573e-02
